"ano","regiao","uf","municipio","ef_LP5","ef_LP9","ef_MT5","ef_MT9","ef_aband","i_mag"
2015,"Norte","PA",1504703,0.944396969247178,0.877044140779036,0.94949094673603,0.910411103001814,0.376969218307562,0.609271466732025
2013,"Norte","PA",1504802,0.645358211427317,0.846309903092838,0.676594600906424,0.916345490262403,0.286703132038613,0.555948734283447
2015,"Norte","PA",1504802,0.87906658073024,0.892135732030222,0.875472820791642,0.952571147285008,0.220103234085692,0.587414622306824
2013,"Norte","PA",1504950,0.621977079901644,0.842654534593737,0.652321475430658,0.89333513041638,0.161858154840288,0.501338362693787
2015,"Norte","PA",1504950,0.90300188431579,0.883012023620822,0.924126451377497,0.948332297595511,0.171633368066643,0.570267915725708
2013,"Norte","PA",1504976,0.721968365840266,0.882528207040608,0.770696551018878,0.906229511472263,0.244097141682744,0.563468813896179
2015,"Norte","PA",1504976,0.909041057629699,0.89329835831853,0.906881132958687,0.906366016756196,0.177053425482856,0.651158571243286
2013,"Norte","PA",1505007,0.661782866889655,0.851744605136069,0.671778166780092,0.878430624090609,0.29308227068107,0.552887082099915
2013,"Norte","PA",1505031,0.764903604577454,0.937417214035862,0.8271926079645,0.930070807289588,0.253780489391541,0.688117682933807
2015,"Norte","PA",1505031,0.960997451242298,0.933109724483148,0.963452031738279,0.943515012440074,0.226975756658695,0.679568827152252
2015,"Norte","PA",1505064,0.955505155487849,0.870725149371544,0.962701532384437,0.876111853821746,0.248019874706408,0.584685623645782
2013,"Norte","PA",1505106,0.736660271449957,0.847208232351524,0.766533821569639,0.869265111894554,0.446233500951059,0.630093574523926
2015,"Norte","PA",1505106,0.951384276683164,0.87705228983809,0.950366756694877,0.894481667632115,0.466627592203419,0.61676013469696
2015,"Norte","PA",1505205,0.913123372676922,0.879276580426856,0.914278688659635,0.892008770000893,0.159141106011346,0.553377449512482
2013,"Norte","PA",1505304,0.644559761859767,0.892090129688893,0.670901675476681,0.886615135519544,0.299943970673031,0.607584714889526
2015,"Norte","PA",1505304,0.939946376255346,0.891161148283511,0.939826129652662,0.887669345470669,0.318358072955668,0.640590071678162
2013,"Norte","PA",1505403,0.672311058076367,0.869896425215199,0.687779225822856,0.900408242526152,0.503061746910769,0.538445353507996
2015,"Norte","PA",1505403,0.929594889003353,0.861074297830631,0.927973701983654,0.886887981808877,0.515629768148633,0.640962064266205
2013,"Norte","PA",1505437,0.756061226876472,0.894004127909068,0.788684237043319,0.916740084507521,0.12533734244892,0.634330332279205
2015,"Norte","PA",1505437,0.943438757884804,0.916246606859983,0.926207789720374,0.928724604254669,0.0963932998141714,0.659738481044769
2013,"Norte","PA",1505486,0.737731825790208,0.884147000204658,0.795782454672148,0.886014079440064,0.221781341794464,0.553833246231079
2015,"Norte","PA",1505486,0.929762365313416,0.864377160008645,0.939569661925168,0.884994924554496,0.176153141659289,0.604378223419189
2013,"Norte","PA",1505502,0.750137222012676,0.949976520646681,0.801068214792207,0.951589548880113,0.205603333737989,0.669444978237152
2015,"Norte","PA",1505502,0.956201674009983,0.961937495947043,0.954529489256956,0.975184269655428,0.189346584312951,0.697723507881165
2013,"Norte","PA",1505536,0.773848989179577,0.920538941966052,0.809334879469976,0.969230205387218,0.302049423918183,0.667808830738068
2015,"Norte","PA",1505536,0.946790442982887,0.944373215892679,0.947767248941747,0.971197272208232,0.379788605351169,0.680658638477325
2013,"Norte","PA",1505551,0.675556515305206,0.87348630269587,0.698446018445929,0.930871365751675,0.113017427626801,0.632951557636261
2015,"Norte","PA",1505551,0.941846364779513,0.890795345444199,0.942449248967575,0.912189499869141,0.148895758443111,0.778549134731293
2013,"Norte","PA",1505601,0.747688831185811,0.843279161033219,0.820598213396863,0.833080639056758,0.302733258810672,NA
2015,"Norte","PA",1505601,0.959837914987479,0.858223401651931,0.943783280612753,0.857682916746427,0.376470194824535,0.690029144287109
2013,"Norte","PA",1505635,0.736004404237208,0.856352860233534,0.76002189114918,0.916297253921832,0.151435382010791,0.629900574684143
2015,"Norte","PA",1505635,0.942610086174589,0.872153309512006,0.944696335101805,0.903369175504857,0.222939996590322,0.632772445678711
2013,"Norte","PA",1505650,0.664173630164751,0.845380418738673,0.697425253928895,0.878442781089435,0.878272457492647,0.653018236160278
2015,"Norte","PA",1505650,0.912687378617448,0.838689333597961,0.926434905852117,0.838073133837015,0.539561115186258,0.618601500988007
2013,"Norte","PA",1505700,0.641765556294422,0.862867516022149,0.64130005047685,0.893313593966979,0.0664851369317106,0.60419762134552
2015,"Norte","PA",1505700,0.891859195964653,0.85776907124624,0.890350531078276,0.908946873900949,0.193243824868047,0.609479904174805
2013,"Norte","PA",1505809,0.682746617721414,0.883555912135439,0.731858994446666,0.857420725399802,0.133214643358311,0.66696161031723
2015,"Norte","PA",1505809,0.958295854484958,0.891061621039552,0.965826260444228,0.864999710268567,0.141787141226006,0.588137984275818
2013,"Norte","PA",1506005,0.635375635657283,0.85865135912784,0.670394729667617,0.892931050360353,0.162679365580885,0.597014307975769
2013,"Norte","PA",1506104,0.699476958168049,0.835895092274638,0.727151819997209,0.880207977364476,0.318569165994475,0.58299595117569
2015,"Norte","PA",1506104,0.93591682337973,0.894123903083433,0.917763874642921,0.929778125119478,0.491618346405264,0.524075448513031
2013,"Norte","PA",1506138,0.641933308109889,0.882658218737438,0.674775709052859,0.968691284943048,0.195283783935895,0.568462312221527
2013,"Norte","PA",1506161,0.709449505135152,0.891296937973942,0.750536843870529,0.916454654533048,0.117708252382334,0.676597356796265
2015,"Norte","PA",1506161,0.929753648544237,0.922454783772487,0.919318548092176,0.953149010890947,0.118637919357706,0.652794599533081
2013,"Norte","PA",1506187,0.700437972489031,0.937072062476352,0.768119294781175,0.925753220969838,0.30448499725481,0.648288011550903
2015,"Norte","PA",1506187,0.95279515783768,0.937914145537763,0.954984526782371,0.935054411560723,0.222938607817575,0.654331743717194
2013,"Norte","PA",1506195,0.713559420500821,0.883096928629595,0.774530706420962,0.928683351079587,0.0943176657297937,0.587611556053162
2015,"Norte","PA",1506195,0.953905739302093,0.913756128491152,0.952988103646685,0.924013641675904,0.115804732401534,0.618388652801514
2013,"Norte","PA",1506203,0.64383896301807,0.877241021686993,0.662494102698864,0.947451320972809,0.370470726732014,0.546009838581085
2015,"Norte","PA",1506203,0.943461628942157,0.917567118827339,0.927247953696294,0.963928395956226,0.423685189882617,0.575488924980164
2013,"Norte","PA",1506302,0.656427517881067,0.868940124523943,0.6780970113502,0.872138334732359,0.22772262078897,0.589510917663574
2015,"Norte","PA",1506302,0.944185372555457,0.880578405602059,0.929040254445891,0.875792123873661,0.214717253861441,0.581439018249512
2013,"Norte","PA",1506351,0.746293543385304,0.860300716250374,0.745593112905079,0.898191166074367,0.29963597455048,0.638016521930695
2013,"Norte","PA",1506401,0.627512844921092,0.867605734119302,0.647422689785628,0.899696081729099,0.0694285916871009,0.611654222011566
2015,"Norte","PA",1506401,0.906995937291372,0.854949871317449,0.929600237757552,0.874792555972801,0.0850290755765461,0.570277750492096
2013,"Norte","PA",1506500,0.687853384281912,0.89761021387131,0.732468884753268,0.942396985715813,0.240316639248151,0.609913468360901
2015,"Norte","PA",1506500,0.918374868058856,0.88952221313639,0.91157809588704,0.920711909177546,0.264323363883611,0.645191788673401
2013,"Norte","PA",1506559,0.595430799122921,0.854309513098421,0.593529502656039,0.89859751261271,0.250143144818823,0.656934142112732
2015,"Norte","PA",1506559,0.886813214472798,0.855503971305462,0.886932124699989,0.89023281349784,0.257332727285815,0.581880986690521
2013,"Norte","PA",1506583,0.698090387312955,0.865402695577909,0.75500481520853,0.916728073703475,0.299083198951543,0.62044084072113
2015,"Norte","PA",1506583,0.924633923168672,0.868365390021388,0.930868321605215,0.91188212071335,0.37828422469847,0.620059788227081
2013,"Norte","PA",1506609,0.726830916492719,0.877280450172615,0.740377218886891,0.875537424001341,0.219188099777191,0.599212884902954
2015,"Norte","PA",1506609,0.925289815749971,0.858905437272493,0.906799631041137,0.85854395222864,0.210699551724239,0.586066663265228
2013,"Norte","PA",1506708,0.668278622370021,0.845999953675695,0.719328568741477,0.893244248220187,0.173144785887144,0.609173178672791
2015,"Norte","PA",1506708,0.922003911695363,0.863246044953121,0.923166920340288,0.877863492986656,0.112840891555623,0.661952972412109
2013,"Norte","PA",1506807,0.783049706955061,0.868709373393588,0.818170035514069,0.912853509576941,0.847059218779847,0.647260069847107
2015,"Norte","PA",1506807,0.905906424468277,0.888610141508306,0.896078216594362,0.917043165838966,0.494362237041264,0.649145245552063
2013,"Norte","PA",1507003,0.651453631077974,0.832728256889603,0.684564517855301,0.887582461877342,0.334545057178121,0.644609689712524
2013,"Norte","PA",1507151,0.684834595866601,0.829291879130662,0.706628111779609,0.869013216425265,0.33347251601384,0.569267272949219
2015,"Norte","PA",1507151,0.931787466208802,0.854499661101113,0.942465762866394,0.896543574611192,0.332011311405094,0.605423212051392
2013,"Norte","PA",1507300,0.634255940121929,0.848223755988269,0.654727808195616,0.901156684523419,0.0914716323691942,0.590806484222412
2015,"Norte","PA",1507300,0.829697221997204,0.832925924329744,0.878793591825922,0.906595026823478,0.0939484518923973,0.584708392620087
2013,"Norte","PA",1507409,0.669765344422693,0.877989559035934,0.671437851330932,0.915465855091851,0.301241398475624,NA
2013,"Norte","PA",1507458,0.703403785669531,0.874079755978403,0.736853551609063,0.908554668844594,0.209917689543988,0.63456803560257
2013,"Norte","PA",1507607,0.716784044659854,0.861328602475772,0.756995343568502,0.902822238944304,0.442400615650905,0.600165069103241
2015,"Norte","PA",1507607,0.945216446731924,0.886254022498591,0.942979410287213,0.903192261695813,0.424142655910373,0.629463732242584
2013,"Norte","PA",1507706,0.691895163132003,0.83981705168971,0.733788272073302,0.853116354047058,0.472486275963528,0.571244239807129
2015,"Norte","PA",1507706,0.961581114112589,0.891677894868054,0.969168303913758,0.88850428020939,0.443997306175551,0.586845517158508
2013,"Norte","PA",1507755,0.708116146434379,0.864096773083736,0.748700177788855,0.880072578834285,0.0847125697754211,0.610052764415741
2013,"Norte","PA",1507805,0.722355328128522,0.915287133226086,0.776469338110354,0.916517813228998,0.04986106055589,0.666919350624084
2015,"Norte","PA",1507805,0.958071668586858,0.951288680095312,0.959934864158137,0.937904114157817,0.0452756911122227,0.541263163089752
2013,"Norte","PA",1507904,0.685580881945527,0.856322988442129,0.724445773434592,0.903921352112175,0.198257605509375,0.616234183311462
2015,"Norte","PA",1507904,0.910375883405062,0.865563698574394,0.917914697850809,0.897975949842438,0.133146708201841,0.676245272159576
2013,"Norte","PA",1507953,0.674722241096862,0.888706681617508,0.706663201598914,0.905049665421108,0.279130821358752,0.645614385604858
2015,"Norte","PA",1507953,0.93112117486355,0.920534871448905,0.92939925805685,0.937552575333477,0.248903794043322,0.646411120891571
2015,"Norte","PA",1507979,0.941889026511234,0.897869818887249,0.944524926386089,0.935301741153471,0.688608285146767,0.633827745914459
2013,"Norte","PA",1508001,0.735877659010022,0.876041476216263,0.76877655139248,0.887018930495076,0.238601796433683,0.651968717575073
2015,"Norte","PA",1508001,0.965116678643234,0.909816242396916,0.962384415896068,0.899159179045272,0.188958395569376,0.653993844985962
2013,"Norte","PA",1508035,0.602036976320479,0.81711275923654,0.617456297355726,0.886482012262277,0.402131124015452,0.618468821048737
2013,"Norte","PA",1508050,0.72862096208344,0.87532950531044,0.773440734999378,0.890472197605192,0.229962787560225,0.614807844161987
2015,"Norte","PA",1508050,0.949195034758372,0.89642657142387,0.953306773905741,0.902369173889285,0.198839136403683,0.564887046813965
2013,"Norte","PA",1508084,0.727233057689847,0.855000488699877,0.762877019590643,0.885138885118956,0.231848456236214,0.638385772705078
2015,"Norte","PA",1508084,0.943365929212504,0.894045491107193,0.950475154312973,0.913540444079306,0.386131602867512,0.605746388435364
2013,"Norte","PA",1508100,0.711060291813077,0.936614827908487,0.751985488963829,0.930894860840022,0.290075920136553,0.655057549476624
2015,"Norte","PA",1508100,0.946255623337999,0.929533713416537,0.939797941665449,0.948969623402352,0.264313798978496,0.671792328357697
2013,"Norte","PA",1508126,0.863661312978343,0.897558830651722,0.902024317088309,0.900254372754864,0.41582020260019,0.696562767028809
2015,"Norte","PA",1508126,0.965954163794095,0.923148135591906,0.962509933132984,0.916044003314432,0.736022788402339,0.703742563724518
2013,"Norte","PA",1508159,0.718219384113555,0.858603637293953,0.76850251642441,0.904615750287112,0.213555693327558,0.764970242977142
2015,"Norte","PA",1508159,0.945581274829466,0.867219636738093,0.947283591344818,0.897499847843921,0.280329824097188,0.662262976169586
2013,"Norte","PA",1508209,0.671281652778286,0.86206226734552,0.713614091531749,0.905177204240225,0.394316220591049,0.608139932155609
2013,"Norte","PA",1508308,0.600546384775818,0.822226225895983,0.613528338508576,0.864317545127208,0.281091977756022,0.588962495326996
2015,"Norte","PA",1508308,0.873753039763759,0.830971654997112,0.887995125728707,0.881914523019919,0.33553597095322,0.562333166599274
2013,"Norte","PA",1508357,0.726903465020731,0.925503707948541,0.781535329677218,0.914159777487743,0.217488974743416,0.637262463569641
2013,"Norte","PA",1508407,0.72390547645706,0.897242013220245,0.771734354416883,0.947930600974938,0.263023420999374,0.672193884849548
2015,"Norte","PA",1508407,0.930765463853435,0.897722960950697,0.934476024770454,0.931400282901708,0.276778431543704,0.632156014442444
2013,"Norte","AP",1600105,0.626899331915539,0.824581964168539,0.651470200763059,0.891633618220234,0.0517389982056135,0.609291791915894
2015,"Norte","AP",1600105,0.821201354933765,0.808356934176097,0.845623061472849,0.874574965580872,0.177421410151687,0.654932916164398
2015,"Norte","AP",1600154,0.822151444700482,0.818496561027864,0.840337907200305,0.877938980329996,0.403885439732521,0.584144473075867
2013,"Norte","AP",1600204,0.644562213167089,0.836863615987147,0.650243916920571,0.888187782983303,0.659855720924138,0.577822148799896
2015,"Norte","AP",1600204,0.867432113332277,0.842705538961073,0.872093198741882,0.889636220331321,0.443862731611571,0.627816736698151
2013,"Norte","AP",1600238,0.599133663264194,0.868493482256814,0.637783162031599,0.917774730433068,0.364836809330286,0.609613835811615
2015,"Norte","AP",1600238,0.831181884087164,0.839470373525168,0.853124717351898,0.910512565696503,0.426953362178582,0.572513461112976
2015,"Norte","AP",1600253,0.857569619903385,0.843251387641202,0.860435940288903,0.894163222829954,0.49352221176971,0.458621174097061
2015,"Norte","AP",1600279,0.928426792999998,0.870109624517341,0.931297978594291,0.896791025067793,0.383927391709155,0.643759191036224
2013,"Norte","AP",1600303,0.681287275254953,0.873880146182163,0.725271625594411,0.909623931364122,0.608952442186705,0.614766180515289
2015,"Norte","AP",1600303,0.905379867818467,0.884113106155801,0.907567966248358,0.91204147655713,0.526239047349892,0.623294115066528
2013,"Norte","AP",1600402,0.604196136545837,0.803996348144331,0.645186431003041,0.862912223465286,0.41553602952436,0.633906900882721
2015,"Norte","AP",1600402,0.813328965387042,0.803844594385701,0.844240039037566,0.861206025948208,0.25091659620226,0.592311501502991
2013,"Norte","AP",1600535,0.652297026896678,0.856848068456301,0.701147624036332,0.89948954975029,0.420560008429103,0.696258068084717
2015,"Norte","AP",1600535,0.917493188571107,0.866160514547245,0.90708121071331,0.892532089386116,0.469487662407068,0.601637542247772
2013,"Norte","AP",1600600,0.755175278911962,0.891435182240135,0.801430936966937,0.921934323829581,0.433998860661282,0.633459568023682
2015,"Norte","AP",1600600,0.894163235495318,0.878404605745394,0.898504288815042,0.916374977800951,0.295594899182047,0.629802942276001
2013,"Norte","AP",1600709,0.620335386667907,0.877193321138476,0.645279380533618,0.916728434624275,0.241666301078635,0.524579286575317
2015,"Norte","AP",1600808,0.929924219786047,0.866586838559923,0.924224205576568,0.867309136592412,0.207608855824128,0.666750907897949
2013,"Norte","TO",1700251,0.800293580848785,0.88895431738025,0.860677650484402,0.922406922692167,0.548412218450587,0.655211091041565
2015,"Norte","TO",1700251,0.874318393637905,0.85250196356376,0.892029430167191,0.928826636554507,0.245532380217623,0.698636651039124
2013,"Norte","TO",1700301,0.689507342128954,0.897282515399807,0.704443290515776,0.993135666155968,0.328303272740186,0.698206186294556
2015,"Norte","TO",1700301,0.954976079269738,0.932467326231654,0.937474517213239,0.972947120993609,0.170860660187978,0.635672569274902
2013,"Norte","TO",1700350,0.828564485026756,0.959969671923041,0.913157428553365,0.986199352889749,0.868514855552001,0.68379420042038
2015,"Norte","TO",1700350,0.966162522003962,0.967710027277801,0.971009023556139,0.988484516683487,0.777090651737197,0.686125814914703
2013,"Norte","TO",1700400,0.71656391626104,0.865482429845506,0.760888805442216,0.922097776653613,0.842185772948242,0.635013520717621
2015,"Norte","TO",1700400,0.925215763804634,0.884117504717964,0.935683040533407,0.948291697741653,0.809036070723154,0.624414622783661
2013,"Norte","TO",1700707,0.845053124541001,0.961040113292831,0.903089758014962,0.989608646739316,0.66878247342229,NA
2015,"Norte","TO",1700707,0.96998411466134,0.966030040630785,0.965474286257641,0.975772404128781,0.585804380380049,NA
2013,"Norte","TO",1701002,0.775990358319867,0.916198200629272,0.812824275034031,0.981538132956928,0.607338792057157,0.670194268226624
2015,"Norte","TO",1701002,0.943838883608196,0.923604913907812,0.916733300795933,0.959994793022355,0.602328094218577,0.677150726318359
2013,"Norte","TO",1701051,0.736545322102397,0.878076040749993,0.776057021580728,0.941068891571487,0.435267435172616,0.686821758747101
2015,"Norte","TO",1701051,0.932553938262163,0.895274248440208,0.943282607144524,0.936917284212612,0.754802516796096,0.654186367988586
2013,"Norte","TO",1701101,0.813383471917828,0.909044222524869,0.86886858190804,0.944614109243272,0.340387819153208,0.748695135116577
2015,"Norte","TO",1701101,0.912748551085505,0.894088679665821,0.910056517467693,0.925074431099874,0.421481862699126,0.683024406433105
2013,"Norte","TO",1701309,0.676861881452708,0.86292876334549,0.697157043181199,0.93890568241277,0.433837591335725,0.647433698177338
2015,"Norte","TO",1701309,0.848465409326919,0.870806539073859,0.856384581587414,0.94518035376169,0.610656243836435,0.601444602012634
2013,"Norte","TO",1701903,0.771794120930724,0.880145398832516,0.825539183261072,0.918162683199927,0.305234602871852,0.659729659557343
2013,"Norte","TO",1702000,0.891423145581716,0.946329792244604,0.888437169109342,0.963322125774008,0.359214196266086,0.681870818138123
2015,"Norte","TO",1702000,0.976076823452622,0.960816387996165,0.974201473122027,0.94939297804193,0.566430015136888,0.677270829677582
2013,"Norte","TO",1702109,0.813453846846136,0.924969987336588,0.86423918395809,0.980230008781701,0.927034620338355,0.688049614429474
2015,"Norte","TO",1702109,0.943823559416143,0.935263270028458,0.950589297974937,0.979340767117094,0.921096407337182,0.668129205703735
2015,"Norte","TO",1702158,0.955895324802892,0.931726293440144,0.940099677086631,0.976529450785339,0.703802114640221,0.751196444034576
2015,"Norte","TO",1702208,0.948346225560263,0.912639167427794,0.954165620538282,0.937605334305615,0.52907345429072,0.658163666725159
2013,"Norte","TO",1702307,0.69685232870049,0.870980028915909,0.756901568397358,0.975477721827793,0.607334512179457,0.651086449623108
2015,"Norte","TO",1702307,0.926962724152908,0.949583852243911,0.90616386122532,0.993800178923035,0.624959103070535,0.706841945648193
2013,"Norte","TO",1702406,0.786812592990139,0.913580584022495,0.840548117321312,0.922674601867622,0.315024113294843,0.6515212059021
2015,"Norte","TO",1702406,0.948017494370568,0.882533780420113,0.938799324913681,0.877288010898131,0.494873233590939,0.670148968696594
2013,"Norte","TO",1702554,0.802977286990588,0.908722971573471,0.839362642161459,0.960253803182256,0.841652861092831,0.664545834064484
2015,"Norte","TO",1702554,0.943217941047576,0.925576998168884,0.931476453420504,0.952255801773583,0.833800113293137,0.692603349685669
2015,"Norte","TO",1702703,0.967126488985765,0.939971277884188,0.96855488095916,0.958757436011627,0.832346049370427,0.632927477359772
2013,"Norte","TO",1703008,0.710838480522346,0.835085188371118,0.734977617814212,0.907107884864554,0.307420910136358,0.624987185001373
2015,"Norte","TO",1703008,0.937898722375828,0.886755502094131,0.945699723223571,0.931296819215288,0.619955357589779,0.62965589761734
2013,"Norte","TO",1703073,0.704122225976121,0.857703863737508,0.723509434409633,0.922250984389048,0.455479261674979,0.671820104122162
2015,"Norte","TO",1703073,0.947131114318822,0.861645501898948,0.952543329444593,0.871065628411715,0.45532283423881,0.651094257831573
2013,"Norte","TO",1703107,0.794322468914411,0.901184839419415,0.819914767068934,0.981210239350563,0.808124826343799,0.685042798519135
2015,"Norte","TO",1703107,0.956189523504321,0.921920391195216,0.948948674196168,0.955042088728726,0.775943067968744,0.648685455322266
2013,"Norte","TO",1703206,0.77558229059907,0.923334991337616,0.832026427362101,0.972026206053858,0.622461693457178,0.60140061378479
2015,"Norte","TO",1703206,0.949629635989204,0.934770418917092,0.958641449638461,0.973705267319909,0.306185149559902,0.597674906253815
2013,"Norte","TO",1703305,0.788940053648809,0.909405192079631,0.807924512211036,0.940567614033232,0.488473008811774,0.589783668518066
2015,"Norte","TO",1703305,0.918409649434245,0.881939286641856,0.932304223051627,0.946373607177927,0.818311105705319,0.65480375289917
2013,"Norte","TO",1703602,0.74510310748559,0.888545775669263,0.811246837306886,0.98703437771885,0.268396136627381,0.683922290802002
2015,"Norte","TO",1703602,0.915327608532751,0.919555540600947,0.92577977099176,0.98739474831321,0.686464117732184,0.698642253875732
2013,"Norte","TO",1703701,0.771638535435802,0.872681244516475,0.804678235702369,0.942769511782795,0.218896039949237,0.69668173789978
2015,"Norte","TO",1703701,0.916683478191359,0.89755044549515,0.901504326243725,0.947941444936501,0.276624833181519,0.655573070049286
2013,"Norte","TO",1703800,0.675660299081172,0.884918536584345,0.691673132855067,0.94690945799108,0.548825688940642,NA
2015,"Norte","TO",1703800,0.934713252188197,0.917373168357568,0.932943196744645,0.965687141044639,0.477871167888871,0.611309468746185
2013,"Norte","TO",1703842,0.668077845664876,0.860566329506368,0.717280643604624,0.883279210545312,0.226721659687175,0.700051248073578
2015,"Norte","TO",1703842,0.916147133200453,0.854949247017659,0.911316085904272,0.891740847867898,0.346735558188169,0.577270865440369
2013,"Norte","TO",1703867,0.708040205273132,0.941187255764948,0.750909932421203,0.932943836476922,0.257521485961774,0.643824338912964
2015,"Norte","TO",1703867,0.931913982423779,0.895571592000393,0.913992251981634,0.902837219559334,0.423555111624079,0.635546863079071
2013,"Norte","TO",1703883,0.586008834839507,0.889986215718637,0.630085645886607,0.933678939512687,0.567159844047833,NA
2015,"Norte","TO",1703883,0.959781864096727,0.886939315758839,0.936997591989195,0.922206894568652,0.567728323115591,0.718266487121582
2013,"Norte","TO",1703891,0.745338605673678,0.843815249992954,0.815534411544649,0.937033497118921,0.340267957831896,0.714953303337097
2015,"Norte","TO",1703891,0.950095482956102,0.887815198916125,0.941844440516002,0.933964170892564,0.505350463889016,0.656073451042175
2013,"Norte","TO",1703909,0.699032991396007,0.882952935701805,0.713601004870557,0.978724059852753,0.703000010721045,0.694161891937256
2015,"Norte","TO",1703909,0.88938760255905,0.881406993227148,0.912474241405321,0.942223445151892,0.611130619113758,0.752365708351135
2013,"Norte","TO",1704105,0.722292282924645,0.862663240522674,0.777316243112626,0.956131712522105,0.339463224166278,NA
2015,"Norte","TO",1704105,0.871450560078693,0.860317609296805,0.929418882639751,0.969309038204201,0.194775383179094,0.66901159286499
2013,"Norte","TO",1704600,0.722652811887466,0.927430639127249,0.774714185569384,0.972972789646085,0.262288148031614,0.67404180765152
2013,"Norte","TO",1705102,0.770496543620774,0.84429912723753,0.820869691803909,0.87728564899248,0.200560570115128,NA
2015,"Norte","TO",1705102,0.910707967806969,0.852099159817067,0.914245776812892,0.880999263466967,0.706286291929894,NA
2013,"Norte","TO",1705508,0.814128847729,0.950831761625081,0.864695043580192,0.979599249789378,0.807833713865587,0.668286025524139
2015,"Norte","TO",1705508,0.947234046509413,0.950029194559357,0.955728011124258,0.972977824493924,0.679650988062869,0.686898589134216
2015,"Norte","TO",1705557,0.957092623719279,0.940931653639537,0.952717855043355,0.993056535921413,0.854880746633979,0.689794421195984
2013,"Norte","TO",1705607,0.783443681186279,0.8388974751107,0.811488124654955,0.884108698119541,0.200450059565013,0.643348813056946
2015,"Norte","TO",1705607,0.933349177953243,0.907268556598953,0.929115823005095,0.961994631693334,0.329588918869909,0.551817774772644
2013,"Norte","TO",1706001,0.69768674294413,0.869005472450808,0.72417641459696,0.936368638959577,0.307607521825287,0.633130192756653
2015,"Norte","TO",1706001,0.881649810811912,0.899400364586912,0.88153799611943,0.974981720890258,0.339401463099464,0.611291110515594
2013,"Norte","TO",1706100,0.77788830583392,0.934776418997117,0.79112395347491,0.984762054097181,0.507846562242743,0.685468554496765
2015,"Norte","TO",1706100,0.944773357755213,0.939303353450681,0.940575740873374,0.973510131875399,0.524452212910794,0.73686146736145
2013,"Norte","TO",1706506,0.780307040244366,0.876731694454781,0.830358399969896,0.914409977883565,0.754055385256543,0.631267607212067
2013,"Norte","TO",1707009,0.789013088109092,0.92318450235957,0.837679982004225,0.94746726872628,0.627453723289606,0.65214991569519
2015,"Norte","TO",1707009,0.956421177033017,0.936735838992948,0.948633961790045,0.948153597052824,0.495564145786802,0.65653520822525
2013,"Norte","TO",1707108,0.795524119261979,0.931119120596607,0.858406436650588,0.984143051050686,0.760083287279807,0.722866415977478
2015,"Norte","TO",1707108,0.936672280051021,0.934822214283474,0.918189228817333,0.990773248663523,0.76687811008375,0.670986652374268
2013,"Norte","TO",1707207,0.659207841688638,0.838467975448524,0.734749740158631,0.921567009601452,0.788912485232331,0.664614915847778
2015,"Norte","TO",1707207,0.87584662406131,0.829635289645169,0.902445059207136,0.893995277987442,0.556090065128997,0.641490578651428
2013,"Norte","TO",1707306,0.659956140525486,0.875883422245384,0.700691645865889,0.995632122084384,0.592013814539303,0.654790341854095
2015,"Norte","TO",1707306,0.816887084971371,0.852897595655157,0.859396207178416,0.954960175224974,0.44869578389332,0.64557957649231
2013,"Norte","TO",1707405,0.744653557223094,0.870140039992652,0.81461455235375,0.91781980507406,0.263073032764549,0.657581210136414
2015,"Norte","TO",1707405,0.954568410345519,0.908173785742081,0.944524979459079,0.914092342407399,0.406063479714852,0.669081807136536
2013,"Norte","TO",1707553,0.74658246855477,0.891083524961531,0.751097138550374,0.975392739885036,0.336840029591585,0.698570430278778
2015,"Norte","TO",1707553,0.893011443360301,0.891967141940069,0.909995237749604,0.975009268239376,0.483105457124106,0.581222295761108
2013,"Norte","TO",1707652,0.798194324700466,0.909238979872096,0.83829306098465,0.965188196986839,0.736576029646281,NA
2015,"Norte","TO",1707652,0.913265612219962,0.917201864058446,0.908766100733903,0.972510775070629,0.654738214443196,0.629193544387817
2013,"Norte","TO",1707702,0.706436305276481,0.826968317169026,0.718864573911001,0.895705888387368,0.386858296694113,0.554767549037933
2013,"Norte","TO",1708205,0.757877298112527,0.931818612247664,0.805945171117131,0.978567359555083,0.740766750039345,0.663450539112091
2015,"Norte","TO",1708205,0.966135998847641,0.954874935871271,0.965336636052421,0.961579293003817,0.528385290716436,0.711502552032471
2013,"Norte","TO",1708254,0.796002984517308,0.935763631266041,0.878197848960355,0.994341187328287,0.719315932393733,0.669215202331543
2013,"Norte","TO",1708304,0.671685796172544,0.908496553985429,0.709221073194449,0.989004481681024,0.266166741762755,0.675469934940338
2015,"Norte","TO",1708304,0.861885025670608,0.911362427291648,0.852727645654576,0.986357103784653,0.553185884353228,0.690737426280975
2013,"Norte","TO",1709005,0.726245188657609,0.847130284154839,0.77633259938499,0.909903120670104,0.331083949631678,0.737167060375214
2013,"Norte","TO",1709302,0.823354138520971,0.922549934876992,0.87341259470256,0.960190847686788,0.840467208128122,0.66248631477356
2015,"Norte","TO",1709302,0.938497456347614,0.936766168468068,0.933929339613309,0.972545255784331,0.615693642724916,0.660003423690796
2013,"Norte","TO",1709500,0.868967762148377,0.944388585177108,0.911645750198497,0.969446224448968,0.551586345932883,0.663502514362335
2015,"Norte","TO",1709500,0.971408711318819,0.96394569333527,0.970936784626894,0.983766558468051,0.598623085194896,0.673644781112671
